1985-01-01 00:00:00+01,1,BOGOTÁ,4.60971,-74.08175,CO
1985-01-01 00:00:00+01,1,TABŪK,28.38333,36.58333,SA
1985-01-01 00:00:00+01,1,BRASÍLIA,-15.77972,-47.92972,BR
1985-01-01 00:00:00+01,1,TAMPA,27.94752,-82.45843,US
1985-01-01 00:00:00+01,1,BUFFALO,42.88645,-78.87837,US
1985-01-01 00:00:00+01,1,CAPE TOWN,-33.92584,18.42322,ZA
1985-01-01 00:00:00+01,1,TULA,54.20213,37.64429,RU
1985-01-01 00:00:00+01,1,TUNGI,23.89154,90.40232,BD
1985-01-01 00:00:00+01,1,CHITTAGONG,22.3384,91.83168,BD
1985-01-01 00:00:00+01,1,VANCOUVER,49.24966,-123.11934,CA
1985-01-01 00:00:00+01,1,VARNA,43.21667,27.91667,BG
1985-01-01 00:00:00+01,1,WARRI,5.51667,5.75,NG
1985-01-01 00:00:00+01,1,DELHI,28.65381,77.22897,IN
1985-01-01 00:00:00+01,1,WINDHOEK,-22.55941,17.08323,NA
1985-01-01 00:00:00+01,1,DIYARBAKIR,37.91583,40.21889,TR
1985-01-01 00:00:00+01,1,WINNIPEG,49.8844,-97.14704,CA
1985-01-01 00:00:00+01,1,ZARIA,11.11128,7.7227,NG
1985-01-01 00:00:00+01,1,DONETS’K,48.023,37.80224,UA
1985-01-01 00:00:00+01,1,DUBAI,25.25817,55.30472,AE
1985-01-01 00:00:00+01,1,DURBAN,-29.8579,31.0292,ZA
1985-01-01 00:00:00+01,1,FRANKFURT AM MAIN,50.11552,8.68417,DE
1985-01-01 00:00:00+01,1,GENOVA,44.40632,8.93386,IT
1985-01-01 00:00:00+01,1,GUANGZHOU,23.11667,113.25,CN
1985-01-01 00:00:00+01,1,HALIFAX,44.64533,-63.57239,CA
1985-01-01 00:00:00+01,1,HARGEYSA,9.56,44.065,SO
1985-01-01 00:00:00+01,1,HUAMBO,-12.77611,15.73917,AO
1985-01-01 00:00:00+01,1,ACCRA,5.55602,-0.1969,GH
1985-01-01 00:00:00+01,1,IAŞI,47.16667,27.6,RO
1985-01-01 00:00:00+01,1,ISLAMABAD,33.72148,73.04329,PK
1985-01-01 00:00:00+01,1,ADANA,37.00167,35.32889,TR
1985-01-01 00:00:00+01,1,JEDDAH,21.51694,39.21917,SA
1985-01-01 00:00:00+01,1,KATSINA,12.98943,7.60063,NG
1985-01-01 00:00:00+01,1,KISMAAYO,-0.35817,42.54536,SO
1985-01-01 00:00:00+01,1,KÖLN,50.93333,6.95,DE
1985-01-01 00:00:00+01,1,AL MINYĀ,28.10988,30.7503,EG
1985-01-01 00:00:00+01,1,LIMA,-12.04318,-77.02824,PE
1985-01-01 00:00:00+01,1,AMBON,-3.69543,128.1814,ID
1985-01-01 00:00:00+01,1,MADRID,40.4165,-3.70256,ES
1985-01-01 00:00:00+01,1,MARSEILLE,43.29695,5.38107,FR
1985-01-01 00:00:00+01,1,ANGELES CITY,15.15,120.58333,PH
1985-01-01 00:00:00+01,1,MORÓN,-34.65344,-58.61975,AR
1985-01-01 00:00:00+01,1,ANKARA,39.91987,32.85427,TR
1985-01-01 00:00:00+01,1,ARDABĪL,38.2498,48.2933,IR
1985-01-01 00:00:00+01,1,NAKHON RATCHASIMA,14.97066,102.10196,TH
1985-01-01 00:00:00+01,2,ARMENIA,4.53389,-75.68111,CO
1985-01-01 00:00:00+01,2,OTTAWA,45.41117,-75.69812,CA
1985-01-01 00:00:00+01,2,RABAT,34.01325,-6.83255,MA
1985-01-01 00:00:00+01,2,RIYADH,24.68773,46.72185,SA
1985-01-01 00:00:00+01,2,BELLO,6.33732,-75.55795,CO
1985-01-01 00:00:00+01,2,SUITA,34.76143,135.51567,JP
1985-01-01 00:00:00+01,2,TENI,10,77.48333,IN
1985-01-01 00:00:00+01,2,TUNIS,36.81897,10.16579,TN
1985-01-01 00:00:00+01,2,GABORONE,-24.65451,25.90859,BW
1985-01-01 00:00:00+01,2,HOMYEL’,52.4345,30.9754,BY
